casa tapi;outros;Conta Corrente BB;Prioridade Financeira;04/09/2017;-23,9;04/09/2017
mufato;mercado;Conta Corrente BB;Essencial;04/09/2017;-27,4;04/09/2017
posto ;combustível;Conta Corrente BB;Essencial;04/09/2017;-50;04/09/2017
saque empregada;Negocio Fabi;Conta Corrente BB;Essencial;04/09/2017;-280;04/09/2017
outros ;outros;Conta Corrente BB;Essencial;04/09/2017;-6;04/09/2017
marmita;alimentação;Conta Corrente BB;Essencial;05/09/2017;-20;05/09/2017
transferencia;outros;Conta Corrente BB;Essencial;05/09/2017;-30;05/09/2017
deposito dna salete;outros;Conta Corrente BB;;05/09/2017;1.000,00;05/09/2017
salario;Salario Lucas;Conta Corrente BB;;06/09/2017;4.648,87;06/09/2017
fruto maduro;Negocio Fabi;Conta Corrente BB;Negocio Fabi;06/09/2017;-46,06;06/09/2017
marmita;alimentação;Conta Corrente BB;Essencial;06/09/2017;-20;06/09/2017
campoplastic;Negocio Fabi;Conta Corrente BB;Negocio Fabi;06/09/2017;-40,45;06/09/2017
casa do mel;Negocio Fabi;Conta Corrente BB;Negocio Fabi;06/09/2017;-12,75;06/09/2017
megasena;outros;Conta Corrente BB;Prioridade Financeira;06/09/2017;-21,25;06/09/2017
cozinha planejada 6/10;Reformas Casa;Conta Corrente BB;prioridade financeira;08/09/2017;-531;08/09/2017
predileta;alimentação;Conta Corrente BB;Essencial;08/09/2017;-6,8;08/09/2017
fruto maduro;alimentação;Conta Corrente BB;Essencial;08/09/2017;-83,45;08/09/2017
marmita;alimentação;Conta Corrente BB;Essencial;08/09/2017;-41,7;08/09/2017
fiorela;alimentação;Conta Corrente BB;Essencial;08/09/2017;-11,25;08/09/2017
iptu 7/10;Impostos/Seguros/Tarifas;Conta Corrente BB;Prioridade Financeira;11/09/2017;-84,76;11/09/2017
boris 4/20;Emprestimos;Conta Corrente BB;Prioridade Financeira;11/09/2017;-500;11/09/2017
predileta;alimentação;Conta Corrente BB;Essencial;11/09/2017;-13,6;11/09/2017
armarinhos brasil;Negocio Fabi;Conta Corrente BB;Negocio Fabi;11/09/2017;-2,1;11/09/2017
fruto maduro;alimentação;Conta Corrente BB;Essencial;11/09/2017;-105,52;11/09/2017
sorvetao;alimentação;Conta Corrente BB;Essencial;11/09/2017;-35,66;11/09/2017
predileta;alimentação;Conta Corrente BB;Essencial;11/09/2017;-14,6;11/09/2017
fiorela;alimentação;Conta Corrente BB;Essencial;11/09/2017;-7,1;11/09/2017
esfirra;alimentação;Conta Corrente BB;Essencial;11/09/2017;-49,5;11/09/2017
pgto luz;dn salete;Conta Corrente BB;;11/09/2017;-83,51;11/09/2017
pgto luz;Luz/Água;Conta Corrente BB;Essencial;11/09/2017;-177,21;11/09/2017
pgto cartao;;Cartão de Crédito;;11/09/2017;3.500,00;11/09/2017
pgto cartao;;Conta Corrente BB;;11/09/2017;-3.500,00;11/09/2017
embrapel;Negocio Fabi;Conta Corrente BB;Negocio Fabi;11/09/2017;-212,55;11/09/2017
marmita;alimentação;Conta Corrente BB;Essencial;11/09/2017;-20;11/09/2017
farmacia ;outros;Conta Corrente BB;Essencial;11/09/2017;-18,9;11/09/2017
megasena;outros;Conta Corrente BB;Prioridade Financeira;11/09/2017;-30;11/09/2017
iptu novo centro 7/10;Impostos/Seguros/Tarifas;Conta Corrente BB;Prioridade Financeira;11/09/2017;-37,33;11/09/2017
mufato;mercado;Conta Corrente BB;Essencial;11/09/2017;-637,26;11/09/2017
predileta;alimentação;Conta Corrente BB;Essencial;12/09/2017;-6,38;12/09/2017
ted;sistema;Conta Corrente BB;;12/09/2017;450;12/09/2017
casa do mel;Negocio Fabi;Conta Corrente BB;Negocio Fabi;12/09/2017;-175;12/09/2017
embrapel;Negocio Fabi;Conta Corrente BB;Negocio Fabi;12/09/2017;-181,25;12/09/2017
campoplastic;Negocio Fabi;Conta Corrente BB;Negocio Fabi;12/09/2017;-24,4;12/09/2017
campoplastic;Negocio Fabi;Conta Corrente BB;Negocio Fabi;12/09/2017;-13,8;12/09/2017
lider gas;mercado;Conta Corrente BB;Essencial;12/09/2017;-70;12/09/2017
marmita;alimentação;Conta Corrente BB;Essencial;12/09/2017;-20;12/09/2017
pgto dna salete;Negocio Fabi;Conta Corrente BB;Negocio Fabi;12/09/2017;-410;12/09/2017
pgto consorcio 7/12;Emprestimos;Conta Corrente BB;Prioridade Financeira;13/09/2017;-86;13/09/2017
pgto consorcio 7/12;Emprestimos;dinheiro;Prioridade Financeira;13/09/2017;-350;13/09/2017
lotofacil;outros;Conta Corrente BB;Prioridade Financeira;13/09/2017;-10;13/09/2017
marmita;alimentação;Conta Corrente BB;Essencial;13/09/2017;-20;13/09/2017
casa do mel;Negocio Fabi;Conta Corrente BB;Negocio Fabi;13/09/2017;-21,28;13/09/2017
deposito  ;faturamento fabi;Conta Corrente BB;;14/09/2017;1.993,00;14/09/2017
pgto fone;dn salete;Conta Corrente BB;;14/09/2017;-90,98;14/09/2017
predileta;alimentação;Conta Corrente BB;Essencial;14/09/2017;-6,4;14/09/2017
saque;outros;Conta Corrente BB;;14/09/2017;-150;14/09/2017
datacenter;sistema;Conta Corrente BB;Prioridade Financeira;14/09/2017;-274,15;14/09/2017
pgto fone;Internet/Telefone/TV;Conta Corrente BB;Essencial;15/09/2017;-329,78;15/09/2017
fruto maduro;Negocio Fabi;Conta Corrente BB;Negocio Fabi;15/09/2017;-143;15/09/2017
faturamento fabi;faturamento fabi;Conta Corrente BB;;15/09/2017;1.980,00;15/09/2017
combustivel;combustível;Conta Corrente BB;Essencial;15/09/2017;-50;15/09/2017
marmita;alimentação;Conta Corrente BB;Essencial;15/09/2017;-20;15/09/2017
lanche;alimentação;Conta Corrente BB;Essencial;15/09/2017;-27;15/09/2017
tarifa;Impostos/Seguros/Tarifas;Conta Corrente BB;Prioridade Financeira;15/09/2017;-9,7;15/09/2017
compra lm 12/12;Compras/presentes;Conta Corrente BB;Estilo de Vida;18/09/2017;-63,54;18/09/2017
predileta;alimentação;Conta Corrente BB;Essencial;18/09/2017;-6,19;18/09/2017
marmita;alimentação;Conta Corrente BB;Essencial;18/09/2017;-20;18/09/2017
casa do mel;Negocio Fabi;Conta Corrente BB;Negocio Fabi;18/09/2017;-10;18/09/2017
fruto maduro;mercado;Conta Corrente BB;Essencial;18/09/2017;-103,18;18/09/2017
agropecuaria;outros;Conta Corrente BB;Prioridade Financeira;18/09/2017;-3;18/09/2017
mufato;mercado;Conta Corrente BB;Essencial;18/09/2017;-343,25;18/09/2017
predileta;alimentação;Conta Corrente BB;Essencial;18/09/2017;-42,35;18/09/2017
farmacia ;outros;Conta Corrente BB;Prioridade Financeira;18/09/2017;-27,56;18/09/2017
beline;alimentação;Conta Corrente BB;Essencial;18/09/2017;-79,5;18/09/2017
saque empregada;Empregada Doméstica;Conta Corrente BB;Essencial;18/09/2017;-150;18/09/2017
giovane megasena;outros;Conta Corrente BB;Prioridade Financeira;18/09/2017;-29;18/09/2017
mufato;mercado;Conta Corrente BB;Essencial;18/09/2017;-50;18/09/2017
seguro;Impostos/Seguros/Tarifas;Conta Corrente BB;Prioridade Financeira;18/09/2017;-87,68;18/09/2017
posto ;combustível;Conta Corrente BB;Essencial;18/09/2017;-50;18/09/2017
padaria;alimentação;Conta Corrente BB;Essencial;18/09/2017;-32,52;18/09/2017
marmita;alimentação;Conta Corrente BB;Essencial;18/09/2017;-20;18/09/2017
saque pgto dna salete;Negocio Fabi;Conta Corrente BB;Negocio Fabi;18/09/2017;-400;18/09/2017
megasena;outros;Conta Corrente BB;Prioridade Financeira;18/09/2017;-20;18/09/2017
nubank;;Conta Corrente BB;;18/09/2017;-302,92;18/09/2017
nubank;;Nubank;;18/09/2017;302,92;18/09/2017
faturamento fabi;faturamento fabi;Conta Corrente BB;;18/09/2017;833;18/09/2017
pgto instalacao ar;Bens/Casa;Conta Corrente BB;Prioridade Financeira;19/09/2017;-300;19/09/2017
terreno  18/88;terreno;Conta Corrente BB;Prioridade Financeira;20/09/2017;-921,28;20/09/2017
kalegria;Negocio Fabi;Conta Corrente BB;Negocio Fabi;20/09/2017;-15,05;20/09/2017
marmita;alimentação;Conta Corrente BB;Essencial;20/09/2017;-20;20/09/2017
kalegria;Negocio Fabi;Conta Corrente BB;Negocio Fabi;20/09/2017;-30,1;20/09/2017
campoplastic;Negocio Fabi;Conta Corrente BB;Negocio Fabi;20/09/2017;-121,05;20/09/2017
jorrovi;Compras/presentes;Conta Corrente BB;Essencial;20/09/2017;-83;20/09/2017
carreira;mercado;Conta Corrente BB;Essencial;21/09/2017;-39,14;21/09/2017
marmita;alimentação;Conta Corrente BB;Essencial;21/09/2017;-20;21/09/2017
fiorela;alimentação;Conta Corrente BB;Essencial;21/09/2017;-84,81;21/09/2017
posto ;combustível;Conta Corrente BB;Essencial;21/09/2017;-60;21/09/2017
fruto maduro;Negocio Fabi;Conta Corrente BB;Negocio Fabi;21/09/2017;-32,76;21/09/2017
deposito;faturamento fabi;Conta Corrente BB;;22/09/2017;345;22/09/2017
marmita;alimentação;Conta Corrente BB;Essencial;22/09/2017;-20;22/09/2017
mufato;mercado;Conta Corrente BB;Essencial;22/09/2017;-22,76;22/09/2017
predileta;alimentação;Conta Corrente BB;Essencial;22/09/2017;-14,8;22/09/2017
fruto maduro;alimentação;Conta Corrente BB;Essencial;22/09/2017;-25,07;22/09/2017
eletroluz;Bens/Casa;Conta Corrente BB;Essencial;22/09/2017;-8;22/09/2017
bela langerie fitness;Compras/presentes;Conta Corrente BB;Estilo de Vida;22/09/2017;-35,8;22/09/2017
riolar;Compras/presentes;Conta Corrente BB;Estilo de Vida;22/09/2017;-85,4;22/09/2017
cacau show;Compras/presentes;Conta Corrente BB;Estilo de Vida;22/09/2017;-10,5;22/09/2017
campoplastic;Negocio Fabi;Conta Corrente BB;Negocio Fabi;22/09/2017;-66,6;22/09/2017
gril;alimentação;Conta Corrente BB;Essencial;22/09/2017;-81,8;22/09/2017
americanas;alimentação;Conta Corrente BB;Essencial;22/09/2017;-12,64;22/09/2017
transferencia;outras entradas;Conta Corrente BB;;25/09/2017;3.000,00;25/09/2017
mufato;mercado;Conta Corrente BB;Essencial;25/09/2017;-303,45;25/09/2017
mufato;mercado;Conta Corrente BB;Essencial;25/09/2017;-84,75;25/09/2017
megasena;outros;Conta Corrente BB;Prioridade Financeira;25/09/2017;-21;25/09/2017
embrapel;Negocio Fabi;Conta Corrente BB;Negocio Fabi;25/09/2017;-226,55;25/09/2017
campoplastic;Negocio Fabi;Conta Corrente BB;Negocio Fabi;25/09/2017;-62,05;25/09/2017
casa do mel;Negocio Fabi;Conta Corrente BB;Negocio Fabi;27/09/2017;-54,38;27/09/2017
marmita;alimentação;Conta Corrente BB;Essencial;27/09/2017;-17;27/09/2017
armarinhos brasil;Negocio Fabi;Conta Corrente BB;Negocio Fabi;27/09/2017;-69,25;27/09/2017
center calcados;Compras/presentes;Conta Corrente BB;Essencial;27/09/2017;-24,9;27/09/2017
carreira;mercado;Conta Corrente BB;Essencial;27/09/2017;-10,15;27/09/2017
faturamento fabi;faturamento fabi;Conta Corrente BB;;27/09/2017;376;27/09/2017
kalegria;Negocio Fabi;Conta Corrente BB;Negocio Fabi;27/09/2017;-60,2;27/09/2017
megasena;outros;Conta Corrente BB;Prioridade Financeira;28/09/2017;-21;28/09/2017
burgking;alimentação;Conta Corrente BB;Essencial;29/09/2017;-68,5;29/09/2017
escola frederico setembro;educação;;Prioridade Financeira;30/09/2017;-450;30/09/2017
curso fabi 12/12;Negocio Fabi;Nubank;Negocio Fabi;01/12/2016;-14,7;01/10/2017
curso lucas 12/12;sistema;Nubank;Prioridade Financeira;01/12/2016;-27;01/10/2017
visavale;Visavale;VisaVale;;01/12/2016;365;01/10/2017
mercado pago 10/12;Negocio Fabi;Cartão de Crédito;Negocio Fabi;06/02/2017;-12,4;01/10/2017
celular fabi 8/12;Compras/presentes;Cartão de Crédito;Estilo de Vida;06/02/2017;-50,99;01/10/2017
comercial ivaipora 5/10;Reformas Casa;Cartão de Crédito;Prioridade Financeira;06/02/2017;-41,27;01/10/2017
destro 6/09;Reformas Casa;Cartão de Crédito;Prioridade Financeira;12/04/2017;-152,42;01/10/2017
destro 5/09;Reformas Casa;Cartão de Crédito;Prioridade Financeira;20/04/2017;-117,24;01/10/2017
com. Ivaipora 5/10;Reformas Casa;Cartão de Crédito;Prioridade Financeira;24/04/2017;-132,4;01/10/2017
destro 5/08;Reformas Casa;Cartão de Crédito;Prioridade Financeira;27/04/2017;-52,45;01/10/2017
laravel 5/6;sistema;Cartão de Crédito;Prioridade Financeira;02/05/2017;-10,34;01/10/2017
colombo 7/10;Reformas Casa;Nubank;Prioridade Financeira;07/05/2017;-65,9;01/10/2017
destro 4/9;Reformas Casa;Cartão de Crédito;Prioridade Financeira;22/05/2017;-71,78;01/10/2017
comercial 5/10;Reformas Casa;Cartão de Crédito;Prioridade Financeira;25/05/2017;-50,38;01/10/2017
destro 4/9;Reformas Casa;Cartão de Crédito;Prioridade Financeira;02/06/2017;-75,4;01/10/2017
destro 4/9;Reformas Casa;Cartão de Crédito;Prioridade Financeira;10/06/2017;-52,61;01/10/2017
milhas - reativacao 4/10;viagem;Cartão de Crédito;Prioridade Financeira;19/06/2017;-15;01/10/2017
loja colombo 3/10;Reformas Casa;Cartão de Crédito;Prioridade Financeira;17/07/2017;-18,9;01/10/2017
magazine luiza 3/5;Compras/presentes;Cartão de Crédito;Prioridade Financeira;18/07/2017;-32,78;01/10/2017
teuto brasil 3/6;Reformas Casa;Cartão de Crédito;Prioridade Financeira;18/07/2017;-44,85;01/10/2017
tintas brasil 2/3;Reformas Casa;Cartão de Crédito;Prioridade Financeira;27/07/2017;-315,9;01/10/2017
mercado pago buda 2/12;Compras/presentes;Cartão de Crédito;Estilo de Vida;02/08/2017;-20,03;01/10/2017
pagseguro 2/10;outros;Cartão de Crédito;Prioridade Financeira;21/08/2017;-24,84;01/10/2017
blindex 1/4;Reformas Casa;Cartão de Crédito;Prioridade Financeira;01/09/2017;-192,5;01/10/2017
amazon;sistema;Cartão de Crédito;Prioridade Financeira;01/09/2017;-25;01/10/2017
magazine luiza 1/10;Reformas Casa;Cartão de Crédito;Prioridade Financeira;01/09/2017;-121,67;01/10/2017
predileta;alimentação;Cartão de Crédito;essencial;03/09/2017;-18,75;01/10/2017
smiles;viagem;Cartão de Crédito;Prioridade Financeira;05/09/2017;-185;01/10/2017
depositphotos;Negocio Fabi;Cartão de Crédito;Prioridade Financeira;06/09/2017;-30;01/10/2017
mercado;mercado;Cartão de Crédito;Essencial;13/09/2017;-291,33;01/10/2017
pagseguro 2/12;outros;Cartão de Crédito;Prioridade Financeira;15/09/2017;-29,9;01/10/2017
5mstore;Sistema;Cartão de Crédito;Prioridade Financeira;18/09/2017;-30;01/10/2017
microsoft;Sistema;Cartão de Crédito;Prioridade Financeira;18/09/2017;-17;01/10/2017
posto flex;combustível;Cartão de Crédito;Essencial;25/09/2017;-50;01/10/2017
vivo celular;Internet/Telefone/TV;Cartão de Crédito;Essencial;25/09/2017;-217,5;01/10/2017
juros ;juros;Cartão de Crédito;Prioridade Financeira;26/09/2017;-196,58;01/10/2017
gesso 4/4;Reformas Casa;Cartão de Crédito;Prioridade Financeira;01/10/2017;-418,75;01/10/2017
microondas 6/10;Reformas Casa;Cartão de Crédito;Prioridade Financeira;01/10/2017;-175,42;01/10/2017
com. Ivaipora 5/6;Reformas Casa;Cartão de Crédito;Prioridade Financeira;01/10/2017;-80,6;01/10/2017
campoplastic;Negocio Fabi;Conta Corrente BB;Essencial;02/10/2017;-16,61;02/10/2017
marcfarma;Saúde;Conta Corrente BB;Essencial;02/10/2017;-60,06;02/10/2017
campoplastic;Negocio Fabi;Conta Corrente BB;Negocio Fabi;02/10/2017;-12,2;02/10/2017
marmita;alimentação;Conta Corrente BB;Essencial;02/10/2017;-52,6;02/10/2017
mufato;mercado;Conta Corrente BB;Essencial;02/10/2017;-2,69;02/10/2017
predileta;alimentação;Conta Corrente BB;Essencial;02/10/2017;-12,85;02/10/2017
ancora;Reformas Casa;Conta Corrente BB;Prioridade Financeira;02/10/2017;-18;02/10/2017
refri;alimentação;Conta Corrente BB;Essencial;02/10/2017;-5,25;02/10/2017
brasilprev;(-) p/investimento;Conta Corrente BB;prioridade financeira;02/10/2017;-208,77;02/10/2017
conta agua;luz/água;Conta Corrente BB;prioridade financeira;02/10/2017;-88,81;02/10/2017
conta agua;luz/água;Conta Corrente BB;prioridade financeira;02/10/2017;-59,22;02/10/2017
papelaria;Educação;Conta Corrente BB;Essencial;02/10/2017;-108,77;02/10/2017
a f b queiroz;outros;Conta Corrente BB;prioridade financeira;02/10/2017;-65;02/10/2017
brasilprev;Brasilprev;;;02/10/2017;208,77;02/10/2017
marmita;alimentação;Conta Corrente BB;essencial;02/10/2017;-20;02/10/2017
saque;Negocio Fabi;Conta Corrente BB;Negocio Fabi;02/10/2017;-200;02/10/2017
marmita;alimentação;Conta Corrente BB;essencial;03/10/2017;-20;03/10/2017
mufato;mercado;Conta Corrente BB;essencial;03/10/2017;-68,04;03/10/2017
megasena;outros;Conta Corrente BB;Prioridade Financeira;03/10/2017;-20;03/10/2017
deposito fabi;faturamento fabi;Conta Corrente BB;;03/10/2017;654;03/10/2017
marmita;alimentação;Conta Corrente BB;essencial;04/10/2017;-20;04/10/2017
predileta;alimentação;Conta Corrente BB;essencial;04/10/2017;-19,45;04/10/2017
saque;Empregada Doméstica;Conta Corrente BB;essencial;04/10/2017;-50;04/10/2017
mercado;mercado;Conta Corrente BB;essencial;04/10/2017;-50;04/10/2017
marmita;alimentação;Conta Corrente BB;essencial;05/10/2017;-20;05/10/2017
campoplastic;Negocio Fabi;Conta Corrente BB;Negocio Fabi;05/10/2017;-14;05/10/2017
fiorela;alimentação;Conta Corrente BB;essencial;05/10/2017;-40,6;05/10/2017
marmita;alimentação;Conta Corrente BB;essencial;05/10/2017;-20;05/10/2017
salario;Salario Lucas;Conta Corrente BB;;06/10/2017;4.886,05;06/10/2017
pgto consorcio 8/12;Emprestimos;Conta Corrente BB;Prioridade Financeira;06/10/2017;-442;06/10/2017
papelaria;Educação;Conta Corrente BB;essencial;06/10/2017;-38,91;06/10/2017
megasena;outros;Conta Corrente BB;Prioridade Financeira;06/10/2017;-28;06/10/2017
ipva;Impostos/Seguros/Tarifas;Conta Corrente BB;Prioridade Financeira;06/10/2017;-148,97;06/10/2017
fruto maduro;alimentação;Conta Corrente BB;essencial;06/10/2017;-24,19;06/10/2017
campoplastic;Negocio Fabi;Conta Corrente BB;Negocio Fabi;06/10/2017;-278,62;06/10/2017
cabelo;Salão Beleza;Conta Corrente BB;Prioridade Financeira;06/10/2017;-60;06/10/2017
cozinha planejada 7/10;Reformas Casa;Conta Corrente BB;prioridade financeira;09/10/2017;-531;09/10/2017
embrapel;Negocio Fabi;Conta Corrente BB;Negocio Fabi;09/10/2017;-95,25;09/10/2017
marmita;alimentação;Conta Corrente BB;essencial;09/10/2017;-43,7;09/10/2017
mufato;mercado;Conta Corrente BB;essencial;09/10/2017;-446,53;09/10/2017
doceria;alimentação;Conta Corrente BB;essencial;09/10/2017;-42,25;09/10/2017
predileta;alimentação;Conta Corrente BB;essencial;09/10/2017;-10,57;09/10/2017
mufato;mercado;Conta Corrente BB;essencial;09/10/2017;-27,72;09/10/2017
marmita;alimentação;Conta Corrente BB;essencial;09/10/2017;-27;09/10/2017
lotofacil;outros;Conta Corrente BB;Prioridade Financeira;09/10/2017;-20;09/10/2017
energia eletrica;luz/água;Conta Corrente BB;essencial;09/10/2017;-237,55;09/10/2017
luz dna salete;dn salete;Conta Corrente BB;;09/10/2017;-91,45;09/10/2017
iptu 8/10;Impostos/Seguros/Tarifas;Conta Corrente BB;Prioridade Financeira;10/10/2017;-84,75;10/10/2017
iptu novo centro 8/10;Impostos/Seguros/Tarifas;Conta Corrente BB;Prioridade Financeira;10/10/2017;-37,33;10/10/2017
miamoto;alimentação;Conta Corrente BB;essencial;10/10/2017;-10;10/10/2017
parana fomento 1/33;Emprestimos;Conta Corrente BB;Prioridade Financeira;11/10/2017;-799,26;11/10/2017
pgto cartao de credito;;Conta Corrente BB;;11/10/2017;-3.000,00;11/10/2017
pgto cartao de credito;;Cartão de Crédito;;11/10/2017;3.000,00;11/10/2017
fat fabi;faturamento fabi;Conta Corrente BB;;11/10/2017;826,3;11/10/2017
sistema;sistema;Conta Corrente BB;;11/10/2017;300;11/10/2017
campoplastic;Negocio Fabi;Conta Corrente BB;Negocio Fabi;11/10/2017;-69,05;11/10/2017
marmita;alimentação;Conta Corrente BB;Essencial;11/10/2017;-20;11/10/2017
casa do mel;Negocio Fabi;Conta Corrente BB;Negocio Fabi;11/10/2017;-173,27;11/10/2017
burge kink;alimentação;Conta Corrente BB;Essencial;11/10/2017;-66,5;11/10/2017
deposito fabi;faturamento fabi;Conta Corrente BB;;13/10/2017;700;13/10/2017
nutrimix;alimentação;Conta Corrente BB;Essencial;13/10/2017;-32,66;13/10/2017
posto flex;combustível;Conta Corrente BB;Essencial;13/10/2017;-54,75;13/10/2017
fruto maduro;Negocio Fabi;Conta Corrente BB;Negocio Fabi;13/10/2017;-45,92;13/10/2017
casoto;Negocio Fabi;Conta Corrente BB;Negocio Fabi;13/10/2017;-178,4;13/10/2017
campoplastic;Negocio Fabi;Conta Corrente BB;Negocio Fabi;13/10/2017;-6,43;13/10/2017
marmita;alimentação;Conta Corrente BB;Essencial;13/10/2017;-20;13/10/2017
goreti;Negocio Fabi;Conta Corrente BB;Negocio Fabi;13/10/2017;-18,75;13/10/2017
tarifa banco;Impostos/Seguros/Tarifas;Conta Corrente BB;Prioridade Financeira;13/10/2017;-9,7;13/10/2017
deposito fabi;faturamento fabi;Conta Corrente BB;;16/10/2017;486,3;16/10/2017
ebi;restaurante;Conta Corrente BB;Estilo de Vida;16/10/2017;-85,5;16/10/2017
parana familia;mercado;Conta Corrente BB;Essencial;16/10/2017;-89,3;16/10/2017
predileta;alimentação;Conta Corrente BB;Essencial;16/10/2017;-10,1;16/10/2017
mufato;mercado;Conta Corrente BB;Essencial;16/10/2017;-66,62;16/10/2017
telefone;Internet/Telefone/TV;Conta Corrente BB;Essencial;16/10/2017;-334,78;16/10/2017
telefone dna salete;dn salete;Conta Corrente BB;;16/10/2017;-85,4;16/10/2017
lotofacil;outros;Conta Corrente BB;Prioridade Financeira;16/10/2017;-61;16/10/2017
campoplastic;Negocio Fabi;Conta Corrente BB;Negocio Fabi;16/10/2017;-336,55;16/10/2017
mufato;mercado;Conta Corrente BB;Essencial;16/10/2017;-264,69;16/10/2017
marmita;alimentação;Conta Corrente BB;Essencial;16/10/2017;-20;16/10/2017
datacenter;sistema;Conta Corrente BB;;16/10/2017;-275,21;16/10/2017
nubank;;Nubank;;16/10/2017;300;16/10/2017
nubank;;Conta Corrente BB;;16/10/2017;-300;16/10/2017
parana;mercado;Conta Corrente BB;essencial;16/10/2017;-39,11;16/10/2017
boris 5/20;Emprestimos;Conta Corrente BB;Prioridade Financeira;17/10/2017;-501;17/10/2017
transferencia fabi;outras entradas;Conta Corrente BB;;17/10/2017;2.500,00;17/10/2017
fat. Fabi;faturamento fabi;Conta Corrente BB;;17/10/2017;461;17/10/2017
marmita;alimentação;Conta Corrente BB;essencial;17/10/2017;-20;17/10/2017
americanas;Compras/presentes;Conta Corrente BB;Essencial;17/10/2017;-30,96;17/10/2017
predileta;alimentação;Conta Corrente BB;Essencial;17/10/2017;-19;17/10/2017
seguro;Impostos/Seguros/Tarifas;Conta Corrente BB;Prioridade Financeira;17/10/2017;-87,68;17/10/2017
terreno  19/88;terreno;;Prioridade Financeira;20/10/2017;-921,28;
escola frederico outubro;educação;;;31/10/2017;-450;
